geo,href,listing
sarasota-bradenton,https://tampa.craigslist.org/pnl/cto/d/1988-bmw-325i-convertible-5/6489245216.html,"1988 BMW 325ic. 5 speed manual. Just hit 171k. I am the 3rd owner. Been in FL it's entire life. It is unmolested and 100% stock. This car was maintained by a certified BMW tech since new. Timing belt & water pump have been replaced ""several times""... that's what the tech had told me. The steering rack has been replaced.\nIt runs and drives excellent. Plenty of power and a healthy clutch. Very fun to drive.\nIce cold AC, power windows and original BBS wheels with good tires. Newer navy manual cloth top. The leather seats show plenty of wear, which is very common with a 30 year old BMW. There is no accident history.\nWe have daily driven this car since June and have had zero issues. Very reliable. The air conditioning was cold in traffic all summer long. The power antenna stopped going up and down. It is attempting to, you can hear it trying... but its's not going up. The overhead check panel has not worked since I've owned it. There is no rust on the car, aside from a small spot underneath the 3rd brake light on the underside of the deck lid.\n$4200 cash. No trades. Call show contact info if you'd like to come check it out. I'm in North St. Petersburg and have the clear Florida title in hand, in my name.\nI do not need help selling.\nThank you."
sarasota-bradenton,https://tampa.craigslist.org/hil/cto/d/1957-bmw-isetta-300/6489026773.html,Convertible Orginal except for motor and rear ( Cushman) Runs\nMakes a great conversation piece
sarasota-bradenton,https://tampa.craigslist.org/hdo/cto/d/1976-bmw-2002/6472520622.html,"1976 bmw 2002 2dr 4speed super clean in and out [too much to list] a must see asking 14,000 Car runs and drives great. Serious interest only! If you are serious please email me and include your phone # I will call you back quickly."
sarasota-bradenton,https://tampa.craigslist.org/pnl/cto/d/classic-1982-bmw-all-original/6476256528.html,"Two door coupe. Sun roof. New tires. New brakes. Fresh paint, original color. Second owner. Many new parts including muffler, clutch, windshield, dashboard, carpet, door panels, etc. Must see- A real original classic!\n\nCall for more information."
sarasota-bradenton,https://fortmyers.craigslist.org/lee/cto/d/1991-bmw-325i-convertable/6487673836.html,91 BEAMER IN GOOD SHAPE NO RUST WHAT SO EVER\n5 SPEED MANUAL\nBLUE LEATHER INTERIOR\nRUNS AND DRIVES GREAT\nAIR CONDISHING NOT WORKING\nBACK SEAT HAS SOME STICHING THAT POPED\nAND THE DAY I BOUGHT THE CAR ODOMETER WENT AT 78 K\nI HAVE PUT UNDER 1000 MILES ON CAR IN THE YEAR I HAVE OWNED IT\nA GREAT RIDE
sarasota-bradenton,https://orlando.craigslist.org/cto/d/1973-bmw-2002/6484735518.html,"1973 BMW 2002, has rust. Very complete and original. Clean title. Does not run."
sarasota-bradenton,https://orlando.craigslist.org/cto/d/1968-bmw-1600/6471211747.html,"For sale is my 1968 BMW 1600. Very rare car in good condition, this one runs solid and has had a lot of work done to it. It comes with it's flaws and quirks since it is 50 years old, but it's a beautiful car that turns heads everywhere it goes.\n\nOriginally Sahara color, this is a California car that was painted Inka Orange before it made it's way to the east coast. I purchased it in Savannah before bringing it here to Orlando. This car is super fun to drive and comes with all the desirable features of the early roundies. Small bumpers, euro turn signals, chrome grill, no head rests, etc. Mechanical clutch works great.\n\nDone since I've owned it:\nComplete rebuild of the top end\nUpgraded aluminum radiator and electric fan\nConverted to 2-barrel weber carb\nMaster Brake Cylinder\nFuel pump\nDistributor, wires and plugs\nBoots replaced on rear half shafts\nEntire exhaust except the manifold\nNew Tires\nCarpet\nSound dampening throughout interior\n\nThe bad (and not so bad):\nBrakes have been done all around and work great but fronts squeak\nThe original 4-speed transmission will eventually need to be replaced, which on these cars is not that major of a job. 3rd and reverse whine a bit. I've been honestly hoping the tranny goes in order to upgrade to a 5-speed but it just hasn't happened yet.\nRust in some of the usual (non-structural) spots, passenger side rocker and spare tire well being the worst but the shock towers and floor all around are solid.\nTakes a little long to warm up as the electric fan and radiator keep it very cool.\nStarting up takes a little time when hasn't been ran in a few days, but it always starts.\nNeeds windshield wiper motor\nThe speedometer is broken thus no true way to tell mileage.\nTurn signals don't work.\n\nThis car is sold as is. If the car stays local, it comes with a phenomenal mechanic who knows everything about this car.\n\n$11,900\n\nBMW 1600, BMW 2002, BMW 1602, BMW 1600-02"
sarasota-bradenton,https://orlando.craigslist.org/cto/d/1984-bmw-318i-e30/6474025558.html,"1984 BMW 318i E30\nLOOKING TO SELL OR TRADE.\n5 Speed.\nCar runs amazing and strong, just did a fresh oil change, new radiator, new fan blade and new spark plugs, everything else works. car has idle problem and needs a new battery besides that all is well. selling for 3900 as is. Serious Inquires only. Looking to sell or TRADE"
sarasota-bradenton,https://orlando.craigslist.org/cto/d/1985-bmw-325/6460516734.html,"1986 BMW 325 E, 195K miles.\n\nCar runs and drives great with no material mechanical issues.\n\nMinor details:\nPassenger Window Motor, Stereo, and Temp gauge inoperable\nFront seats need re-upholstery (they have covers on them now) ,Dashboard has a couple cracks. Couple small tears in the back seat and near the rear arm rest. Couple small paint chips and minor rust spots but nothing significant. Paint is in pretty good shape.\n\nAC is cold, Odometer works.\n\nFun classic BMW."
sarasota-bradenton,https://ocala.craigslist.org/cto/d/1990-bmw-325i/6468983551.html,"1990 BMW 325i for sale, runs Great\n\nNo rust on body\nRuns straight\n5 spd manual\n\nHeater/AC not working\nNeeds new convertible top\nInterior could use reconditioning\n\nBest offer $\nSe habla español"
south_florida,https://miami.craigslist.org/pbc/cto/d/1958-bmw-isetta-microcar/6475715094.html,"up for sale BMW Other,THIS CAR HAS BEEN IN A PRIVATE COLLECTION FOR 40 YEARS . NEVER BEEN ON MARKET FOR SALE\n1958 BMW Isetta 300 w/Rag Top\nGreat looking and running BMW Isetta 300. Comes with a clean florida Title. The car was professionally repainted , Interior is great, . This little guy is a blast to drive and turns heads everywhere I go.\n\n\n\n\n\n\n\nMesserschmitt and Isetta Parts Classic Microcar Bubble Car , small car Isetta Heinkel NSU Subaru 360 Honda 600 Fiat ...Renault 5. . classic car.mini car.small car.HMV Freeway ,micro car, one of a kind"
south_florida,https://miami.craigslist.org/mdc/cto/d/1974-bmw-2002-vintage-clean/6481564854.html,"Selling my 1974 BMW 2002 - Its got the cool vintage look to it that everyone compliments. The car is overall very clean. It is a solid car that does not have rust even ""in the usual spots"". I'll repeat - the car is completely solid, no rust.\nEverything works as it should. The sunroof works and seals properly, all windows roll up and down with ease. This car does not have AC but it is mechanically good enough for a daily driver and AC can be added fairly cheap (they sell ready to go kits online). Also, the color is a little lighter than shown in the pics. The sunset was bright orange that day making it a little stronger color than it actually is. Looks really awesome in person! This car has the front bumper delete with the upgraded front spoiler from the turbo that gives it an awesome aggressive look.\n\nThe engine runs REALLY smooth, gears shift extremely easy and smooth as well. The car has fresh rebuild, new clutch, new battery, new spark plugs and upgraded Weber Carb. I do have a jet kit for the carb that I will include with the sale in the case you want to tune it differently than I have it.\n\nThe interior is in great shape also. The dash does have some cracks that aren't too noticeable (I'll include a dash carpet with purchase). The seats are from a Golf GTI that fit in the car perfect and make it very comfortable to drive.\n\n\nWhen they describe these cars as ""The ultimate driving machine"", they really are not kidding. One of the best driving cars I've had and enjoy every second of it.\n\nSorry no trades - MAKE OFFER - need to sell to finish another car.\n\nCall/ Text Ricky @ show contact info\n\nPlease no brokers, do not need help selling the car."
